Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde441     Vardas441      3    3    4    6    9    3      3.80                3.40                
Pavarde4107    Vardas4107     1    1    5    9    9    3      3.80                3.80                
Pavarde9547    Vardas9547     2    4    5    7    7    3      3.80                3.80                
Pavarde1389    Vardas1389     2    4    5    6    8    3      3.80                3.80                
Pavarde1171    Vardas1171     3    4    6    9    10   2      3.76                3.60                
Pavarde6725    Vardas6725     3    4    6    9    10   2      3.76                3.60                
Pavarde8995    Vardas8995     2    2    8    10   10   2      3.76                4.40                
Pavarde5444    Vardas5444     4    6    6    6    10   2      3.76                3.60                
Pavarde4122    Vardas4122     2    5    8    8    9    2      3.76                4.40                
Pavarde1786    Vardas1786     2    3    7    10   10   2      3.76                4.00                
Pavarde9206    Vardas9206     3    5    6    9    9    2      3.76                3.60                
Pavarde9314    Vardas9314     1    4    7    10   10   2      3.76                4.00                
Pavarde1003    Vardas1003     4    5    5    8    10   2      3.76                3.20                
Pavarde7824    Vardas7824     2    5    7    8    10   2      3.76                4.00                
Pavarde5780    Vardas5780     1    4    9    9    9    2      3.76                4.80                
Pavarde2500    Vardas2500     4    5    6    7    10   2      3.76                3.60                
Pavarde9504    Vardas9504     3    5    7    8    9    2      3.76                4.00                
Pavarde8479    Vardas8479     1    5    7    9    10   2      3.76                4.00                
Pavarde650     Vardas650      2    4    8    9    9    2      3.76                4.40                
Pavarde808     Vardas808      1    3    9    9    10   2      3.76                4.80                
Pavarde9997    Vardas9997     1    3    8    10   10   2      3.76                4.40                
Pavarde6032    Vardas6032     3    5    6    8    10   2      3.76                3.60                
Pavarde8143    Vardas8143     2    4    7    9    10   2      3.76                4.00                
Pavarde7958    Vardas7958     1    6    7    9    9    2      3.76                4.00                
Pavarde4166    Vardas4166     3    4    6    9    10   2      3.76                3.60                
Pavarde7683    Vardas7683     2    7    7    8    8    2      3.76                4.00                
Pavarde2120    Vardas2120     3    3    8    9    9    2      3.76                4.40                
Pavarde5775    Vardas5775     1    6    7    8    10   2      3.76                4.00                
Pavarde7144    Vardas7144     5    6    6    6    9    2      3.76                3.60                
Pavarde9665    Vardas9665     3    4    7    8    10   2      3.76                4.00                
Pavarde5978    Vardas5978     4    5    6    8    9    2      3.76                3.60                
Pavarde2093    Vardas2093     1    7    7    8    9    2      3.76                4.00                
Pavarde7925    Vardas7925     1    4    8    9    10   2      3.76                4.40                
Pavarde1020    Vardas1020     2    5    6    9    10   2      3.76                3.60                
Pavarde7193    Vardas7193     2    5    7    8    10   2      3.76                4.00                
Pavarde1558    Vardas1558     2    6    7    8    9    2      3.76                4.00                
Pavarde5054    Vardas5054     3    6    6    7    10   2      3.76                3.60                
Pavarde5566    Vardas5566     1    6    8    8    9    2      3.76                4.40                
Pavarde9369    Vardas9369     1    3    9    9    10   2      3.76                4.80                
Pavarde6074    Vardas6074     4    4    5    9    10   2      3.76                3.20                
Pavarde7189    Vardas7189     4    5    6    7    10   2      3.76                3.60                
Pavarde842     Vardas842      3    5    7    8    9    2      3.76                4.00                
Pavarde2427    Vardas2427     3    5    7    7    10   2      3.76                4.00                
Pavarde424     Vardas424      1    7    8    8    8    2      3.76                4.40                
Pavarde2090    Vardas2090     4    5    6    8    9    2      3.76                3.60                
Pavarde777     Vardas777      2    4    7    9    10   2      3.76                4.00                
Pavarde6508    Vardas6508     4    5    5    9    9    2      3.76                3.20                
Pavarde71      Vardas71       2    4    8    8    10   2      3.76                4.40                
Pavarde542     Vardas542      3    6    6    8    9    2      3.76                3.60                
Pavarde2757    Vardas2757     2    6    7    8    9    2      3.76                4.00                
Pavarde8196    Vardas8196     1    6    6    9    10   2      3.76                3.60                
Pavarde1491    Vardas1491     4    5    7    7    9    2      3.76                4.00                
Pavarde9019    Vardas9019     3    6    7    7    9    2      3.76                4.00                
Pavarde6442    Vardas6442     5    5    7    7    8    2      3.76                4.00                
Pavarde1024    Vardas1024     3    5    6    8    10   2      3.76                3.60                
Pavarde2385    Vardas2385     5    6    6    7    8    2      3.76                3.60                
Pavarde5383    Vardas5383     3    4    7    8    10   2      3.76                4.00                
Pavarde1624    Vardas1624     2    2    3    5    5    4      3.76                3.60                
Pavarde4191    Vardas4191     1    1    2    3    10   4      3.76                3.20                
Pavarde2297    Vardas2297     1    2    4    5    5    4      3.76                4.00                
Pavarde5427    Vardas5427     1    2    2    5    7    4      3.76                3.20                
Pavarde636     Vardas636      1    2    3    3    8    4      3.76                3.60                
Pavarde3118    Vardas3118     1    1    1    7    7    4      3.76                2.80                
Pavarde7191    Vardas7191     1    1    1    5    9    4      3.76                2.80                
Pavarde6781    Vardas6781     1    2    2    4    8    4      3.76                3.20                
Pavarde1183    Vardas1183     2    2    2    5    6    4      3.76                3.20                
Pavarde5635    Vardas5635     1    3    3    4    6    4      3.76                3.60                
Pavarde411     Vardas411      1    1    2    4    9    4      3.76                3.20                
Pavarde2346    Vardas2346     1    3    3    4    6    4      3.76                3.60                
Pavarde3291    Vardas3291     2    3    3    4    5    4      3.76                3.60                
Pavarde4040    Vardas4040     1    3    4    4    5    4      3.76                4.00                
Pavarde1357    Vardas1357     1    1    3    3    9    4      3.76                3.60                
Pavarde8925    Vardas8925     1    1    2    4    9    4      3.76                3.20                
Pavarde5056    Vardas5056     1    2    3    5    6    4      3.76                3.60                
Pavarde6621    Vardas6621     1    2    3    5    6    4      3.76                3.60                
Pavarde1168    Vardas1168     2    2    4    4    5    4      3.76                4.00                
Pavarde6205    Vardas6205     2    8    9    10   10   1      3.72                4.20                
Pavarde7522    Vardas7522     1    8    10   10   10   1      3.72                4.60                
Pavarde9511    Vardas9511     4    7    8    10   10   1      3.72                3.80                
Pavarde6574    Vardas6574     6    6    8    9    10   1      3.72                3.80                
Pavarde8747    Vardas8747     3    6    10   10   10   1      3.72                4.60                
Pavarde7904    Vardas7904     7    7    7    9    9    1      3.72                3.40                
Pavarde3280    Vardas3280     1    8    10   10   10   1      3.72                4.60                
Pavarde2331    Vardas2331     5    7    8    9    10   1      3.72                3.80                
Pavarde3298    Vardas3298     4    5    10   10   10   1      3.72                4.60                
Pavarde9381    Vardas9381     4    6    9    10   10   1      3.72                4.20                
Pavarde6149    Vardas6149     4    7    9    9    10   1      3.72                4.20                
Pavarde9283    Vardas9283     3    8    8    10   10   1      3.72                3.80                
Pavarde384     Vardas384      3    8    9    9    10   1      3.72                4.20                
Pavarde7440    Vardas7440     2    3    4    7    8    3      3.72                3.40                
Pavarde2709    Vardas2709     2    2    6    7    7    3      3.72                4.20                
Pavarde5669    Vardas5669     1    1    4    8    10   3      3.72                3.40                
Pavarde8247    Vardas8247     3    4    5    5    7    3      3.72                3.80                
Pavarde664     Vardas664      3    3    3    6    9    3      3.72                3.00                
Pavarde4852    Vardas4852     2    3    6    6    7    3      3.72                4.20                
Pavarde5092    Vardas5092     1    2    6    7    8    3      3.72                4.20                
Pavarde4873    Vardas4873     1    4    5    6    8    3      3.72                3.80                
Pavarde6037    Vardas6037     2    2    5    6    9    3      3.72                3.80                
Pavarde8891    Vardas8891     1    4    4    6    9    3      3.72                3.40                
Pavarde7789    Vardas7789     2    3    4    7    8    3      3.72                3.40                
Pavarde9177    Vardas9177     1    2    5    6    10   3      3.72                3.80                
Pavarde5050    Vardas5050     1    3    5    7    8    3      3.72                3.80                
Pavarde1921    Vardas1921     2    3    3    6    10   3      3.72                3.00                
Pavarde4002    Vardas4002     1    1    5    8    9    3      3.72                3.80                
Pavarde796     Vardas796      1    3    6    6    8    3      3.72                4.20                
Pavarde4884    Vardas4884     1    2    5    8    8    3      3.72                3.80                
Pavarde3104    Vardas3104     1    4    4    7    8    3      3.72                3.40                
Pavarde2783    Vardas2783     2    4    5    5    8    3      3.72                3.80                
Pavarde2723    Vardas2723     2    4    5    6    7    3      3.72                3.80                
Pavarde4931    Vardas4931     1    4    5    6    8    3      3.72                3.80                
Pavarde5561    Vardas5561     3    3    5    6    7    3      3.72                3.80                
Pavarde2857    Vardas2857     2    4    5    5    8    3      3.72                3.80                
Pavarde9870    Vardas9870     1    3    4    7    9    3      3.72                3.40                
Pavarde7905    Vardas7905     2    3    5    5    9    3      3.72                3.80                
Pavarde2654    Vardas2654     2    3    5    6    8    3      3.72                3.80                
Pavarde5446    Vardas5446     3    3    3    7    8    3      3.72                3.00                
Pavarde5945    Vardas5945     1    2    4    8    9    3      3.72                3.40                
Pavarde6400    Vardas6400     2    4    4    5    9    3      3.72                3.40                
Pavarde7890    Vardas7890     1    3    6    7    7    3      3.72                4.20                
Pavarde183     Vardas183      1    4    4    5    10   3      3.72                3.40                
Pavarde8347    Vardas8347     2    3    4    5    10   3      3.72                3.40                
Pavarde3279    Vardas3279     1    1    5    8    9    3      3.72                3.80                
Pavarde8234    Vardas8234     1    1    6    8    8    3      3.72                4.20                
Pavarde9855    Vardas9855     2    2    4    7    9    3      3.72                3.40                
Pavarde4197    Vardas4197     2    3    4    6    9    3      3.72                3.40                
Pavarde6096    Vardas6096     3    4    4    6    7    3      3.72                3.40                
Pavarde412     Vardas412      2    3    5    6    8    3      3.72                3.80                
Pavarde7721    Vardas7721     3    4    4    5    8    3      3.72                3.40                
Pavarde2544    Vardas2544     2    2    5    7    8    3      3.72                3.80                
Pavarde8369    Vardas8369     2    3    4    5    10   3      3.72                3.40                
Pavarde6181    Vardas6181     1    3    4    6    10   3      3.72                3.40                
Pavarde1511    Vardas1511     1    4    5    6    8    3      3.72                3.80                
Pavarde9026    Vardas9026     2    3    5    6    8    3      3.72                3.80                
Pavarde3463    Vardas3463     1    1    2    2    3    5      3.72                3.80                
Pavarde8379    Vardas8379     1    2    4    7    10   3      3.72                3.40                
Pavarde804     Vardas804      2    2    3    7    10   3      3.72                3.00                
Pavarde7496    Vardas7496     1    2    5    8    8    3      3.72                3.80                
Pavarde5473    Vardas5473     2    4    6    6    6    3      3.72                4.20                
Pavarde5409    Vardas5409     1    4    5    7    7    3      3.72                3.80                
Pavarde1640    Vardas1640     1    4    4    7    8    3      3.72                3.40                
Pavarde6028    Vardas6028     2    3    4    7    8    3      3.72                3.40                
Pavarde1952    Vardas1952     2    3    5    7    7    3      3.72                3.80                
Pavarde5550    Vardas5550     2    3    4    6    9    3      3.72                3.40                
Pavarde2985    Vardas2985     1    2    4    8    9    3      3.72                3.40                
Pavarde2770    Vardas2770     2    3    5    6    8    3      3.72                3.80                
Pavarde8750    Vardas8750     1    3    3    7    10   3      3.72                3.00                
Pavarde2521    Vardas2521     1    3    5    5    10   3      3.72                3.80                
Pavarde4553    Vardas4553     2    3    4    6    9    3      3.72                3.40                
Pavarde9895    Vardas9895     2    4    5    6    7    3      3.72                3.80                
Pavarde9239    Vardas9239     2    3    3    6    10   3      3.72                3.00                
Pavarde4196    Vardas4196     1    2    4    8    9    3      3.72                3.40                
Pavarde9623    Vardas9623     2    4    5    6    7    3      3.72                3.80                
Pavarde4280    Vardas4280     2    4    8    8    9    2      3.68                4.40                
Pavarde301     Vardas301      4    4    6    8    9    2      3.68                3.60                
Pavarde2358    Vardas2358     1    3    9    9    9    2      3.68                4.80                
Pavarde6516    Vardas6516     2    5    6    9    9    2      3.68                3.60                
Pavarde9674    Vardas9674     2    6    7    8    8    2      3.68                4.00                
Pavarde2387    Vardas2387     3    7    7    7    7    2      3.68                4.00                
Pavarde6767    Vardas6767     1    5    6    9    10   2      3.68                3.60                
Pavarde1047    Vardas1047     3    5    6    7    10   2      3.68                3.60                
Pavarde4906    Vardas4906     3    4    8    8    8    2      3.68                4.40                
Pavarde769     Vardas769      2    7    7    7    8    2      3.68                4.00                
Pavarde9149    Vardas9149     2    6    7    7    9    2      3.68                4.00                
Pavarde6760    Vardas6760     3    3    6    9    10   2      3.68                3.60                
Pavarde8701    Vardas8701     3    4    6    8    10   2      3.68                3.60                
Pavarde8118    Vardas8118     3    6    6    7    9    2      3.68                3.60                
Pavarde6259    Vardas6259     1    6    7    8    9    2      3.68                4.00                
Pavarde367     Vardas367      1    6    7    8    9    2      3.68                4.00                
Pavarde4630    Vardas4630     1    6    7    8    9    2      3.68                4.00                
Pavarde5011    Vardas5011     2    5    7    8    9    2      3.68                4.00                
Pavarde4499    Vardas4499     2    3    7    9    10   2      3.68                4.00                
Pavarde9389    Vardas9389     1    3    9    9    9    2      3.68                4.80                
Pavarde1029    Vardas1029     4    5    6    7    9    2      3.68                3.60                
Pavarde4790    Vardas4790     4    5    6    8    8    2      3.68                3.60                
Pavarde899     Vardas899      1    4    8    9    9    2      3.68                4.40                
Pavarde5022    Vardas5022     3    3    7    9    9    2      3.68                4.00                
Pavarde6       Vardas6        2    4    7    8    10   2      3.68                4.00                
Pavarde1465    Vardas1465     2    4    7    8    10   2      3.68                4.00                
Pavarde8152    Vardas8152     1    6    6    9    9    2      3.68                3.60                
Pavarde2665    Vardas2665     2    6    6    7    10   2      3.68                3.60                
Pavarde4253    Vardas4253     1    5    7    8    10   2      3.68                4.00                
Pavarde8156    Vardas8156     3    4    6    9    9    2      3.68                3.60                
Pavarde2960    Vardas2960     1    4    6    10   10   2      3.68                3.60                
Pavarde3365    Vardas3365     3    6    6    7    9    2      3.68                3.60                
Pavarde8158    Vardas8158     2    5    6    8    10   2      3.68                3.60                
Pavarde392     Vardas392      2    4    7    8    10   2      3.68                4.00                
Pavarde4648    Vardas4648     2    4    8    8    9    2      3.68                4.40                
Pavarde1194    Vardas1194     2    5    8    8    8    2      3.68                4.40                
Pavarde2540    Vardas2540     3    3    5    10   10   2      3.68                3.20                
Pavarde4729    Vardas4729     2    2    8    9    10   2      3.68                4.40                
Pavarde1366    Vardas1366     3    5    6    8    9    2      3.68                3.60                
Pavarde6437    Vardas6437     1    4    6    10   10   2      3.68                3.60                
Pavarde4405    Vardas4405     2    6    6    7    10   2      3.68                3.60                
Pavarde930     Vardas930      4    4    5    8    10   2      3.68                3.20                
Pavarde7860    Vardas7860     3    5    6    7    10   2      3.68                3.60                
Pavarde9353    Vardas9353     4    4    7    8    8    2      3.68                4.00                
Pavarde2545    Vardas2545     1    3    7    10   10   2      3.68                4.00                
Pavarde4524    Vardas4524     5    5    5    6    10   2      3.68                3.20                
Pavarde1763    Vardas1763     3    4    6    8    10   2      3.68                3.60                
Pavarde2817    Vardas2817     5    6    6    7    7    2      3.68                3.60                
Pavarde8272    Vardas8272     4    5    5    7    10   2      3.68                3.20                
Pavarde6863    Vardas6863     3    3    7    8    10   2      3.68                4.00                
Pavarde5110    Vardas5110     1    4    7    9    10   2      3.68                4.00                
Pavarde7358    Vardas7358     3    6    7    7    8    2      3.68                4.00                
Pavarde5       Vardas5        1    3    7    10   10   2      3.68                4.00                
Pavarde1791    Vardas1791     1    5    6    9    10   2      3.68                3.60                
Pavarde5298    Vardas5298     1    1    4    5    5    4      3.68                4.00                
Pavarde4386    Vardas4386     1    3    3    4    5    4      3.68                3.60                
Pavarde7136    Vardas7136     1    1    4    5    5    4      3.68                4.00                
Pavarde5187    Vardas5187     1    2    2    5    6    4      3.68                3.20                
Pavarde5111    Vardas5111     1    1    2    5    7    4      3.68                3.20                
Pavarde2164    Vardas2164     1    1    3    3    8    4      3.68                3.60                
Pavarde3646    Vardas3646     1    2    3    3    7    4      3.68                3.60                
Pavarde4678    Vardas4678     1    1    2    3    9    4      3.68                3.20                
Pavarde6804    Vardas6804     1    2    3    5    5    4      3.68                3.60                
Pavarde4576    Vardas4576     1    2    2    4    7    4      3.68                3.20                
Pavarde2491    Vardas2491     5    7    8    8    10   1      3.64                3.80                
Pavarde2721    Vardas2721     5    7    8    9    9    1      3.64                3.80                
Pavarde7201    Vardas7201     2    8    9    9    10   1      3.64                4.20                
Pavarde5172    Vardas5172     4    7    8    9    10   1      3.64                3.80                
Pavarde2458    Vardas2458     3    7    8    10   10   1      3.64                3.80                
Pavarde6069    Vardas6069     3    7    8    10   10   1      3.64                3.80                
Pavarde5085    Vardas5085     3    7    8    10   10   1      3.64                3.80                
Pavarde7169    Vardas7169     5    6    7    10   10   1      3.64                3.40                
Pavarde6616    Vardas6616     6    6    8    8    10   1      3.64                3.80                
Pavarde880     Vardas880      1    1    1    2    3    5      3.64                3.40                
Pavarde7980    Vardas7980     6    6    7    9    10   1      3.64                3.40                
Pavarde1286    Vardas1286     2    9    9    9    9    1      3.64                4.20                
Pavarde3898    Vardas3898     3    8    8    9    10   1      3.64                3.80                
Pavarde2856    Vardas2856     3    7    8    10   10   1      3.64                3.80                
Pavarde753     Vardas753      4    6    8    10   10   1      3.64                3.80                
Pavarde8871    Vardas8871     6    6    7    9    10   1      3.64                3.40                
Pavarde9424    Vardas9424     5    7    8    8    10   1      3.64                3.80                
Pavarde2244    Vardas2244     1    2    3    7    10   3      3.64                3.00                
Pavarde3224    Vardas3224     2    2    5    5    9    3      3.64                3.80                
Pavarde8470    Vardas8470     2    4    4    5    8    3      3.64                3.40                
Pavarde2587    Vardas2587     3    3    4    5    8    3      3.64                3.40                
Pavarde2755    Vardas2755     2    2    5    6    8    3      3.64                3.80                
Pavarde3085    Vardas3085     2    2    3    8    8    3      3.64                3.00                
Pavarde7339    Vardas7339     1    2    4    8    8    3      3.64                3.40                
Pavarde4887    Vardas4887     1    2    4    6    10   3      3.64                3.40                
Pavarde7706    Vardas7706     1    2    5    7    8    3      3.64                3.80                
Pavarde2131    Vardas2131     2    3    5    5    8    3      3.64                3.80                
Pavarde7360    Vardas7360     1    1    3    9    9    3      3.64                3.00                
Pavarde4634    Vardas4634     1    1    4    7    10   3      3.64                3.40                
Pavarde1750    Vardas1750     1    2    5    6    9    3      3.64                3.80                
Pavarde4688    Vardas4688     1    2    3    8    9    3      3.64                3.00                
Pavarde9794    Vardas9794     2    3    4    6    8    3      3.64                3.40                
Pavarde3113    Vardas3113     2    4    4    5    8    3      3.64                3.40                
Pavarde5986    Vardas5986     1    1    6    6    9    3      3.64                4.20                
Pavarde9225    Vardas9225     3    3    5    6    6    3      3.64                3.80                
Pavarde7598    Vardas7598     1    4    4    7    7    3      3.64                3.40                
Pavarde4706    Vardas4706     2    2    6    6    7    3      3.64                4.20                
Pavarde4709    Vardas4709     2    3    4    4    10   3      3.64                3.40                
Pavarde3063    Vardas3063     1    3    4    5    10   3      3.64                3.40                
Pavarde9817    Vardas9817     3    3    4    5    8    3      3.64                3.40                
Pavarde7088    Vardas7088     1    2    3    8    9    3      3.64                3.00                
Pavarde9820    Vardas9820     1    2    5    7    8    3      3.64                3.80                
Pavarde388     Vardas388      1    4    6    6    6    3      3.64                4.20                
Pavarde9386    Vardas9386     2    3    4    5    9    3      3.64                3.40                
Pavarde8328    Vardas8328     1    1    6    7    8    3      3.64                4.20                
Pavarde4837    Vardas4837     3    3    4    4    9    3      3.64                3.40                
Pavarde4447    Vardas4447     1    2    4    7    9    3      3.64                3.40                
Pavarde5828    Vardas5828     2    2    5    7    7    3      3.64                3.80                
Pavarde7035    Vardas7035     1    2    4    8    8    3      3.64                3.40                
Pavarde995     Vardas995      2    3    4    7    7    3      3.64                3.40                
Pavarde4031    Vardas4031     1    3    5    6    8    3      3.64                3.80                
Pavarde5307    Vardas5307     1    4    5    5    8    3      3.64                3.80                
Pavarde6263    Vardas6263     1    4    5    5    8    3      3.64                3.80                
Pavarde1167    Vardas1167     2    3    4    6    8    3      3.64                3.40                
Pavarde6844    Vardas6844     2    2    3    7    9    3      3.64                3.00                
Pavarde7198    Vardas7198     3    4    4    4    8    3      3.64                3.40                
Pavarde555     Vardas555      1    3    5    5    9    3      3.64                3.80                
Pavarde4097    Vardas4097     2    3    4    5    9    3      3.64                3.40                
Pavarde7764    Vardas7764     1    3    5    5    9    3      3.64                3.80                
Pavarde6282    Vardas6282     1    2    5    7    8    3      3.64                3.80                
Pavarde6849    Vardas6849     2    4    5    6    6    3      3.64                3.80                
Pavarde5271    Vardas5271     1    4    4    7    7    3      3.64                3.40                
Pavarde9014    Vardas9014     2    2    4    6    9    3      3.64                3.40                
Pavarde3732    Vardas3732     1    2    4    7    9    3      3.64                3.40                
Pavarde827     Vardas827      1    1    4    8    9    3      3.64                3.40                
Pavarde6924    Vardas6924     2    3    3    6    9    3      3.64                3.00                
Pavarde3837    Vardas3837     1    2    5    6    9    3      3.64                3.80                
Pavarde5213    Vardas5213     3    3    4    6    7    3      3.64                3.40                
Pavarde4545    Vardas4545     2    5    6    7    10   2      3.60                3.60                
Pavarde7230    Vardas7230     3    4    6    8    9    2      3.60                3.60                
Pavarde6258    Vardas6258     1    5    7    7    10   2      3.60                4.00                
Pavarde8895    Vardas8895     3    4    7    8    8    2      3.60                4.00                
Pavarde8181    Vardas8181     1    4    6    9    10   2      3.60                3.60                
Pavarde9836    Vardas9836     1    4    7    8    10   2      3.60                4.00                
Pavarde1279    Vardas1279     1    5    5    9    10   2      3.60                3.20                
Pavarde8912    Vardas8912     3    5    6    7    9    2      3.60                3.60                
Pavarde4965    Vardas4965     1    5    7    8    9    2      3.60                4.00                
Pavarde5621    Vardas5621     2    3    5    10   10   2      3.60                3.20                
Pavarde2844    Vardas2844     2    4    6    8    10   2      3.60                3.60                
Pavarde5856    Vardas5856     5    5    5    7    8    2      3.60                3.20                
Pavarde3977    Vardas3977     3    4    6    8    9    2      3.60                3.60                
Pavarde4911    Vardas4911     3    4    6    7    10   2      3.60                3.60                
Pavarde7298    Vardas7298     3    4    6    8    9    2      3.60                3.60                
Pavarde6962    Vardas6962     1    6    6    8    9    2      3.60                3.60                
Pavarde7289    Vardas7289     1    5    7    8    9    2      3.60                4.00                
Pavarde3105    Vardas3105     1    4    6    9    10   2      3.60                3.60                
Pavarde4453    Vardas4453     4    4    4    9    9    2      3.60                2.80                
Pavarde3196    Vardas3196     1    2    8    9    10   2      3.60                4.40                
Pavarde2417    Vardas2417     3    3    5    9    10   2      3.60                3.20                
Pavarde9871    Vardas9871     1    2    8    9    10   2      3.60                4.40                
Pavarde8300    Vardas8300     1    5    7    8    9    2      3.60                4.00                
Pavarde7330    Vardas7330     2    4    5    9    10   2      3.60                3.20                
Pavarde8870    Vardas8870     2    5    6    8    9    2      3.60                3.60                
Pavarde2852    Vardas2852     2    4    6    8    10   2      3.60                3.60                
Pavarde6914    Vardas6914     3    4    4    9    10   2      3.60                2.80                
Pavarde249     Vardas249      1    6    6    7    10   2      3.60                3.60                
Pavarde5527    Vardas5527     1    5    6    8    10   2      3.60                3.60                
Pavarde3670    Vardas3670     4    5    6    7    8    2      3.60                3.60                
Pavarde634     Vardas634      1    4    8    8    9    2      3.60                4.40                
Pavarde7847    Vardas7847     1    2    7    10   10   2      3.60                4.00                
Pavarde1570    Vardas1570     3    3    8    8    8    2      3.60                4.40                
Pavarde9165    Vardas9165     4    4    5    7    10   2      3.60                3.20                
Pavarde2255    Vardas2255     5    5    5    7    8    2      3.60                3.20                
Pavarde4102    Vardas4102     1    5    5    9    10   2      3.60                3.20                
Pavarde9551    Vardas9551     3    6    6    7    8    2      3.60                3.60                
Pavarde8722    Vardas8722     2    3    6    9    10   2      3.60                3.60                
Pavarde1573    Vardas1573     1    3    7    9    10   2      3.60                4.00                
Pavarde9143    Vardas9143     1    2    9    9    9    2      3.60                4.80                
Pavarde5570    Vardas5570     2    6    7    7    8    2      3.60                4.00                
Pavarde2232    Vardas2232     3    6    6    7    8    2      3.60                3.60                
Pavarde9545    Vardas9545     4    5    5    6    10   2      3.60                3.20                
Pavarde4290    Vardas4290     3    5    6    6    10   2      3.60                3.60                
Pavarde7056    Vardas7056     2    3    6    9    10   2      3.60                3.60                
Pavarde1019    Vardas1019     2    4    5    9    10   2      3.60                3.20                
Pavarde2694    Vardas2694     4    5    6    7    8    2      3.60                3.60                
Pavarde7956    Vardas7956     1    6    6    7    10   2      3.60                3.60                
Pavarde7954    Vardas7954     2    4    6    8    10   2      3.60                3.60                
Pavarde1783    Vardas1783     1    4    6    9    10   2      3.60                3.60                
Pavarde3446    Vardas3446     2    3    5    10   10   2      3.60                3.20                
Pavarde6383    Vardas6383     4    4    6    7    9    2      3.60                3.60                
Pavarde3515    Vardas3515     2    5    6    8    9    2      3.60                3.60                
Pavarde2257    Vardas2257     1    3    8    8    10   2      3.60                4.40                
Pavarde2642    Vardas2642     1    5    5    9    10   2      3.60                3.20                
Pavarde6308    Vardas6308     3    4    6    7    10   2      3.60                3.60                
Pavarde4043    Vardas4043     3    4    5    9    9    2      3.60                3.20                
Pavarde4647    Vardas4647     4    4    4    8    10   2      3.60                2.80                
Pavarde4822    Vardas4822     2    5    6    7    10   2      3.60                3.60                
Pavarde5605    Vardas5605     1    2    4    4    4    4      3.60                4.00                
Pavarde765     Vardas765      1    1    4    4    5    4      3.60                4.00                
Pavarde2729    Vardas2729     2    8    8    9    10   1      3.56                3.80                
Pavarde4445    Vardas4445     3    7    9    9    9    1      3.56                4.20                
Pavarde2728    Vardas2728     4    7    8    9    9    1      3.56                3.80                
Pavarde5731    Vardas5731     1    8    9    9    10   1      3.56                4.20                
Pavarde5683    Vardas5683     6    7    7    8    9    1      3.56                3.40                
Pavarde8081    Vardas8081     5    6    8    8    10   1      3.56                3.80                
Pavarde8989    Vardas8989     5    7    8    8    9    1      3.56                3.80                
Pavarde8872    Vardas8872     5    6    8    9    9    1      3.56                3.80                
Pavarde5648    Vardas5648     4    7    8    9    9    1      3.56                3.80                
Pavarde7250    Vardas7250     1    7    9    10   10   1      3.56                4.20                
Pavarde9940    Vardas9940     3    7    7    10   10   1      3.56                3.40                
Pavarde701     Vardas701      4    6    8    9    10   1      3.56                3.80                
Pavarde4546    Vardas4546     2    8    8    9    10   1      3.56                3.80                
Pavarde2595    Vardas2595     2    8    8    9    10   1      3.56                3.80                
Pavarde8830    Vardas8830     4    5    8    10   10   1      3.56                3.80                
Pavarde3507    Vardas3507     4    5    8    10   10   1      3.56                3.80                
Pavarde1191    Vardas1191     1    7    9    10   10   1      3.56                4.20                
Pavarde3572    Vardas3572     3    6    8    10   10   1      3.56                3.80                
Pavarde4183    Vardas4183     4    5    8    10   10   1      3.56                3.80                
Pavarde9413    Vardas9413     5    6    7    9    10   1      3.56                3.40                
Pavarde6524    Vardas6524     2    3    4    6    7    3      3.56                3.40                
Pavarde7142    Vardas7142     1    3    3    5    10   3      3.56                3.00                
Pavarde3271    Vardas3271     1    3    6    6    6    3      3.56                4.20                
Pavarde8353    Vardas8353     1    1    5    6    9    3      3.56                3.80                
Pavarde346     Vardas346      2    2    4    4    10   3      3.56                3.40                
Pavarde20      Vardas20       2    3    3    6    8    3      3.56                3.00                
Pavarde1501    Vardas1501     1    2    3    7    9    3      3.56                3.00                
Pavarde1256    Vardas1256     2    2    3    5    10   3      3.56                3.00                
Pavarde3454    Vardas3454     1    3    3    6    9    3      3.56                3.00                
Pavarde6643    Vardas6643     2    3    4    5    8    3      3.56                3.40                
Pavarde9027    Vardas9027     1    3    4    5    9    3      3.56                3.40                
Pavarde988     Vardas988      2    2    2    8    8    3      3.56                2.60                
Pavarde6857    Vardas6857     2    3    3    6    8    3      3.56                3.00                
Pavarde1442    Vardas1442     2    3    5    6    6    3      3.56                3.80                
Pavarde6943    Vardas6943     1    1    5    5    10   3      3.56                3.80                
Pavarde6658    Vardas6658     1    2    2    8    9    3      3.56                2.60                
Pavarde6014    Vardas6014     1    1    5    5    10   3      3.56                3.80                
Pavarde4443    Vardas4443     1    3    3    6    9    3      3.56                3.00                
Pavarde1000    Vardas1000     2    2    3    6    9    3      3.56                3.00                
Pavarde999     Vardas999      3    3    5    5    6    3      3.56                3.80                
Pavarde4719    Vardas4719     2    2    3    6    9    3      3.56                3.00                
Pavarde6868    Vardas6868     1    4    5    5    7    3      3.56                3.80                
Pavarde9824    Vardas9824     2    2    5    5    8    3      3.56                3.80                
Pavarde8687    Vardas8687     2    2    5    6    7    3      3.56                3.80                
