Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde6254    Vardas6254     1    3    4    6    8    8      6.56                6.40                
Pavarde2566    Vardas2566     2    2    3    7    8    8      6.56                6.00                
Pavarde8843    Vardas8843     2    3    4    6    7    8      6.56                6.40                
Pavarde547     Vardas547      2    2    3    6    9    8      6.56                6.00                
Pavarde2384    Vardas2384     1    3    5    6    7    8      6.56                6.80                
Pavarde7854    Vardas7854     1    2    5    7    7    8      6.56                6.80                
Pavarde1763    Vardas1763     4    5    8    10   10   6      6.56                6.80                
Pavarde6554    Vardas6554     1    8    9    9    10   6      6.56                7.20                
Pavarde4695    Vardas4695     2    2    3    5    10   8      6.56                6.00                
Pavarde2033    Vardas2033     1    2    5    5    9    8      6.56                6.80                
Pavarde7782    Vardas7782     1    8    8    10   10   6      6.56                6.80                
Pavarde4824    Vardas4824     4    7    8    9    9    6      6.56                6.80                
Pavarde6841    Vardas6841     1    1    4    7    9    8      6.56                6.40                
Pavarde9964    Vardas9964     1    4    5    5    7    8      6.56                6.80                
Pavarde4693    Vardas4693     5    7    8    8    9    6      6.56                6.80                
Pavarde456     Vardas456      2    4    4    5    7    8      6.56                6.40                
Pavarde5008    Vardas5008     2    8    8    9    10   6      6.56                6.80                
Pavarde5457    Vardas5457     4    6    8    9    10   6      6.56                6.80                
Pavarde3874    Vardas3874     1    1    3    7    10   8      6.56                6.00                
Pavarde7388    Vardas7388     1    1    3    7    10   8      6.56                6.00                
Pavarde6033    Vardas6033     1    2    4    6    9    8      6.56                6.40                
Pavarde967     Vardas967      2    6    9    10   10   6      6.56                7.20                
Pavarde3353    Vardas3353     1    2    4    6    9    8      6.56                6.40                
Pavarde3664    Vardas3664     4    5    8    10   10   6      6.56                6.80                
Pavarde1094    Vardas1094     4    7    8    8    10   6      6.56                6.80                
Pavarde326     Vardas326      4    8    8    8    9    6      6.56                6.80                
Pavarde8441    Vardas8441     1    1    4    6    10   8      6.56                6.40                
Pavarde5019    Vardas5019     1    2    4    6    9    8      6.56                6.40                
Pavarde1858    Vardas1858     1    1    2    8    10   8      6.56                5.60                
Pavarde9462    Vardas9462     1    3    4    7    7    8      6.56                6.40                
Pavarde5415    Vardas5415     6    7    7    8    9    6      6.56                6.40                
Pavarde9591    Vardas9591     2    3    5    5    7    8      6.56                6.80                
Pavarde780     Vardas780      3    5    9    10   10   6      6.56                7.20                
Pavarde1365    Vardas1365     4    5    9    9    10   6      6.56                7.20                
Pavarde8619    Vardas8619     1    6    10   10   10   6      6.56                7.60                
Pavarde201     Vardas201      1    4    5    6    6    8      6.56                6.80                
Pavarde3381    Vardas3381     4    5    9    9    10   6      6.56                7.20                
Pavarde7450    Vardas7450     1    4    5    6    6    8      6.56                6.80                
Pavarde1555    Vardas1555     1    7    9    10   10   6      6.56                7.20                
Pavarde3734    Vardas3734     5    5    8    9    10   6      6.56                6.80                
Pavarde4563    Vardas4563     1    4    5    6    6    8      6.56                6.80                
Pavarde6322    Vardas6322     4    6    7    10   10   6      6.56                6.40                
Pavarde8604    Vardas8604     1    3    3    5    10   8      6.56                6.00                
Pavarde14      Vardas14       2    4    5    5    6    8      6.56                6.80                
Pavarde1719    Vardas1719     1    2    3    7    9    8      6.56                6.00                
Pavarde5643    Vardas5643     1    3    6    6    6    8      6.56                7.20                
Pavarde3628    Vardas3628     3    6    8    10   10   6      6.56                6.80                
Pavarde8583    Vardas8583     1    2    3    8    8    8      6.56                6.00                
Pavarde2423    Vardas2423     1    2    2    7    10   8      6.56                5.60                
Pavarde7890    Vardas7890     1    1    3    7    10   8      6.56                6.00                
Pavarde4113    Vardas4113     1    2    3    6    10   8      6.56                6.00                
Pavarde457     Vardas457      3    3    4    5    7    8      6.56                6.40                
Pavarde1672    Vardas1672     2    2    4    5    9    8      6.56                6.40                
Pavarde730     Vardas730      2    3    4    5    8    8      6.56                6.40                
Pavarde1886    Vardas1886     1    1    5    6    9    8      6.56                6.80                
Pavarde5491    Vardas5491     2    6    9    10   10   6      6.56                7.20                
Pavarde1551    Vardas1551     1    1    4    7    9    8      6.56                6.40                
Pavarde2876    Vardas2876     2    3    5    6    6    8      6.56                6.80                
Pavarde6235    Vardas6235     7    7    10   10   10   5      6.52                7.00                
Pavarde7661    Vardas7661     8    8    9    9    10   5      6.52                6.60                
Pavarde4047    Vardas4047     8    8    9    9    10   5      6.52                6.60                
Pavarde3516    Vardas3516     1    2    3    4    4    9      6.52                6.60                
Pavarde6287    Vardas6287     1    6    6    7    9    7      6.52                6.60                
Pavarde5985    Vardas5985     1    2    2    4    5    9      6.52                6.20                
Pavarde4406    Vardas4406     2    6    6    6    9    7      6.52                6.60                
Pavarde7263    Vardas7263     1    4    7    8    9    7      6.52                7.00                
Pavarde843     Vardas843      2    2    2    4    4    9      6.52                6.20                
Pavarde8415    Vardas8415     1    3    8    8    9    7      6.52                7.40                
Pavarde5963    Vardas5963     4    5    5    6    9    7      6.52                6.20                
Pavarde8662    Vardas8662     4    4    6    6    9    7      6.52                6.60                
Pavarde8003    Vardas8003     4    5    5    6    9    7      6.52                6.20                
Pavarde3164    Vardas3164     1    6    6    6    10   7      6.52                6.60                
Pavarde4669    Vardas4669     3    5    6    7    8    7      6.52                6.60                
Pavarde9209    Vardas9209     1    1    3    4    5    9      6.52                6.60                
Pavarde6785    Vardas6785     1    5    7    8    8    7      6.52                7.00                
Pavarde7560    Vardas7560     2    3    6    8    10   7      6.52                6.60                
Pavarde3617    Vardas3617     1    3    7    9    9    7      6.52                7.00                
Pavarde847     Vardas847      3    3    6    8    9    7      6.52                6.60                
Pavarde8492    Vardas8492     2    4    6    7    10   7      6.52                6.60                
Pavarde1404    Vardas1404     1    1    2    3    7    9      6.52                6.20                
Pavarde6327    Vardas6327     1    4    8    8    8    7      6.52                7.40                
Pavarde7138    Vardas7138     3    5    5    7    9    7      6.52                6.20                
Pavarde5338    Vardas5338     3    4    5    8    9    7      6.52                6.20                
Pavarde7555    Vardas7555     3    4    4    8    10   7      6.52                5.80                
Pavarde561     Vardas561      2    3    6    8    10   7      6.52                6.60                
Pavarde48      Vardas48       3    4    4    9    9    7      6.52                5.80                
Pavarde4332    Vardas4332     3    5    6    7    8    7      6.52                6.60                
Pavarde2205    Vardas2205     2    3    6    8    10   7      6.52                6.60                
Pavarde4245    Vardas4245     1    2    2    3    6    9      6.52                6.20                
Pavarde9160    Vardas9160     1    4    7    8    9    7      6.52                7.00                
Pavarde4201    Vardas4201     1    5    6    8    9    7      6.52                6.60                
Pavarde785     Vardas785      1    2    8    8    10   7      6.52                7.40                
Pavarde6708    Vardas6708     2    2    8    8    9    7      6.52                7.40                
Pavarde1812    Vardas1812     2    2    5    10   10   7      6.52                6.20                
Pavarde783     Vardas783      2    2    3    3    4    9      6.52                6.60                
Pavarde5941    Vardas5941     1    6    7    7    8    7      6.52                7.00                
Pavarde5081    Vardas5081     4    5    6    7    7    7      6.52                6.60                
Pavarde8599    Vardas8599     4    4    6    7    8    7      6.52                6.60                
Pavarde5677    Vardas5677     3    5    5    6    10   7      6.52                6.20                
Pavarde3038    Vardas3038     2    4    5    8    10   7      6.52                6.20                
Pavarde6734    Vardas6734     1    6    7    7    8    7      6.52                7.00                
Pavarde5244    Vardas5244     1    1    1    4    7    9      6.52                5.80                
Pavarde422     Vardas422      1    1    8    9    10   7      6.52                7.40                
Pavarde1203    Vardas1203     3    4    4    8    10   7      6.52                5.80                
Pavarde9382    Vardas9382     2    5    6    7    9    7      6.52                6.60                
Pavarde5033    Vardas5033     4    5    5    5    10   7      6.52                6.20                
Pavarde2791    Vardas2791     5    5    6    6    7    7      6.52                6.60                
Pavarde6979    Vardas6979     1    4    5    9    10   7      6.52                6.20                
Pavarde2926    Vardas2926     2    3    7    7    10   7      6.52                7.00                
Pavarde1257    Vardas1257     3    3    4    9    10   7      6.52                5.80                
Pavarde7695    Vardas7695     2    4    7    8    8    7      6.52                7.00                
Pavarde1997    Vardas1997     1    1    3    4    5    9      6.52                6.60                
Pavarde259     Vardas259      3    5    6    7    8    7      6.52                6.60                
Pavarde3247    Vardas3247     3    4    5    7    10   7      6.52                6.20                
Pavarde9467    Vardas9467     2    6    6    7    8    7      6.52                6.60                
Pavarde36      Vardas36       1    6    6    6    10   7      6.52                6.60                
Pavarde931     Vardas931      1    2    8    9    9    7      6.52                7.40                
Pavarde3626    Vardas3626     1    2    7    9    10   7      6.52                7.00                
Pavarde4009    Vardas4009     3    4    5    7    10   7      6.52                6.20                
Pavarde7313    Vardas7313     2    4    5    8    10   7      6.52                6.20                
Pavarde4749    Vardas4749     1    3    8    8    9    7      6.52                7.40                
Pavarde2454    Vardas2454     4    5    5    5    10   7      6.52                6.20                
Pavarde7692    Vardas7692     1    2    7    9    10   7      6.52                7.00                
Pavarde3088    Vardas3088     3    5    6    6    9    7      6.52                6.60                
Pavarde1366    Vardas1366     2    3    4    10   10   7      6.52                5.80                
Pavarde4552    Vardas4552     1    4    7    8    9    7      6.52                7.00                
Pavarde7193    Vardas7193     1    4    6    8    10   7      6.52                6.60                
Pavarde8305    Vardas8305     1    2    5    6    7    8      6.48                6.80                
Pavarde1920    Vardas1920     3    3    3    5    7    8      6.48                6.00                
Pavarde4010    Vardas4010     3    4    9    10   10   6      6.48                7.20                
Pavarde1117    Vardas1117     2    3    4    6    6    8      6.48                6.40                
Pavarde436     Vardas436      3    6    8    9    10   6      6.48                6.80                
Pavarde3314    Vardas3314     2    2    4    4    9    8      6.48                6.40                
Pavarde7157    Vardas7157     3    6    8    9    10   6      6.48                6.80                
Pavarde6701    Vardas6701     1    4    4    5    7    8      6.48                6.40                
Pavarde6640    Vardas6640     4    6    7    9    10   6      6.48                6.40                
Pavarde3438    Vardas3438     4    5    8    9    10   6      6.48                6.80                
Pavarde6335    Vardas6335     4    5    8    9    10   6      6.48                6.80                
Pavarde8549    Vardas8549     1    1    6    6    7    8      6.48                7.20                
Pavarde1509    Vardas1509     3    3    3    3    9    8      6.48                6.00                
Pavarde3943    Vardas3943     3    6    7    10   10   6      6.48                6.40                
Pavarde3273    Vardas3273     1    2    4    6    8    8      6.48                6.40                
Pavarde8764    Vardas8764     3    7    8    9    9    6      6.48                6.80                
Pavarde1023    Vardas1023     2    5    9    10   10   6      6.48                7.20                
Pavarde8508    Vardas8508     1    1    5    5    9    8      6.48                6.80                
Pavarde3013    Vardas3013     1    1    4    5    10   8      6.48                6.40                
Pavarde9715    Vardas9715     1    1    4    6    9    8      6.48                6.40                
Pavarde5553    Vardas5553     4    5    8    9    10   6      6.48                6.80                
Pavarde7941    Vardas7941     4    5    8    9    10   6      6.48                6.80                
Pavarde5731    Vardas5731     1    4    4    6    6    8      6.48                6.40                
Pavarde7589    Vardas7589     1    1    3    7    9    8      6.48                6.00                
Pavarde1646    Vardas1646     4    7    8    8    9    6      6.48                6.80                
Pavarde4262    Vardas4262     2    3    3    4    9    8      6.48                6.00                
Pavarde9733    Vardas9733     1    1    3    7    9    8      6.48                6.00                
Pavarde8075    Vardas8075     2    3    4    4    8    8      6.48                6.40                
Pavarde8919    Vardas8919     2    2    4    6    7    8      6.48                6.40                
Pavarde8006    Vardas8006     2    5    9    10   10   6      6.48                7.20                
Pavarde2961    Vardas2961     4    5    7    10   10   6      6.48                6.40                
Pavarde7076    Vardas7076     1    2    4    6    8    8      6.48                6.40                
Pavarde9771    Vardas9771     1    1    4    6    9    8      6.48                6.40                
Pavarde9693    Vardas9693     4    7    8    8    9    6      6.48                6.80                
Pavarde7576    Vardas7576     1    2    2    6    10   8      6.48                5.60                
Pavarde9486    Vardas9486     4    5    7    10   10   6      6.48                6.40                
Pavarde6329    Vardas6329     3    6    7    10   10   6      6.48                6.40                
Pavarde5323    Vardas5323     2    6    8    10   10   6      6.48                6.80                
Pavarde9772    Vardas9772     1    7    8    10   10   6      6.48                6.80                
Pavarde1080    Vardas1080     1    3    5    6    6    8      6.48                6.80                
Pavarde9699    Vardas9699     2    4    4    5    6    8      6.48                6.40                
Pavarde420     Vardas420      2    3    4    6    6    8      6.48                6.40                
Pavarde5509    Vardas5509     3    5    8    10   10   6      6.48                6.80                
Pavarde6225    Vardas6225     1    7    9    9    10   6      6.48                7.20                
Pavarde2891    Vardas2891     4    6    8    9    9    6      6.48                6.80                
Pavarde2881    Vardas2881     1    3    3    4    10   8      6.48                6.00                
Pavarde3456    Vardas3456     1    3    3    4    10   8      6.48                6.00                
Pavarde9723    Vardas9723     3    4    4    4    6    8      6.48                6.40                
Pavarde2775    Vardas2775     5    7    7    8    9    6      6.48                6.40                
Pavarde1093    Vardas1093     5    7    7    8    9    6      6.48                6.40                
Pavarde4673    Vardas4673     1    3    5    6    6    8      6.48                6.80                
Pavarde7435    Vardas7435     2    3    3    10   10   7      6.44                5.40                
Pavarde3545    Vardas3545     4    4    5    6    9    7      6.44                6.20                
Pavarde4591    Vardas4591     3    4    4    7    10   7      6.44                5.80                
Pavarde1164    Vardas1164     1    3    5    9    10   7      6.44                6.20                
Pavarde6495    Vardas6495     2    3    5    8    10   7      6.44                6.20                
Pavarde8622    Vardas8622     2    6    6    6    8    7      6.44                6.60                
Pavarde5246    Vardas5246     1    2    7    8    10   7      6.44                7.00                
Pavarde3515    Vardas3515     5    5    5    6    7    7      6.44                6.20                
Pavarde1514    Vardas1514     2    3    4    9    10   7      6.44                5.80                
Pavarde8758    Vardas8758     2    2    7    8    9    7      6.44                7.00                
Pavarde8915    Vardas8915     2    4    5    8    9    7      6.44                6.20                
Pavarde9315    Vardas9315     2    3    6    8    9    7      6.44                6.60                
Pavarde1652    Vardas1652     1    3    5    9    10   7      6.44                6.20                
Pavarde5474    Vardas5474     1    1    2    4    5    9      6.44                6.20                
Pavarde763     Vardas763      8    8    9    9    9    5      6.44                6.60                
Pavarde6051    Vardas6051     1    2    5    10   10   7      6.44                6.20                
Pavarde3500    Vardas3500     4    5    6    6    7    7      6.44                6.60                
Pavarde3997    Vardas3997     1    5    5    8    9    7      6.44                6.20                
Pavarde9519    Vardas9519     2    4    6    7    9    7      6.44                6.60                
Pavarde5530    Vardas5530     2    4    5    8    9    7      6.44                6.20                
Pavarde4280    Vardas4280     1    2    7    9    9    7      6.44                7.00                
Pavarde1230    Vardas1230     3    3    6    6    10   7      6.44                6.60                
Pavarde2641    Vardas2641     2    5    5    8    8    7      6.44                6.20                
Pavarde873     Vardas873      4    5    5    7    7    7      6.44                6.20                
Pavarde8021    Vardas8021     3    3    6    8    8    7      6.44                6.60                
Pavarde4156    Vardas4156     5    8    10   10   10   5      6.44                7.00                
Pavarde6232    Vardas6232     2    3    6    7    10   7      6.44                6.60                
Pavarde2937    Vardas2937     1    1    2    4    5    9      6.44                6.20                
Pavarde855     Vardas855      1    5    6    7    9    7      6.44                6.60                
Pavarde8988    Vardas8988     5    9    9    10   10   5      6.44                6.60                
Pavarde2470    Vardas2470     1    5    6    7    9    7      6.44                6.60                
Pavarde4082    Vardas4082     1    3    6    8    10   7      6.44                6.60                
Pavarde7969    Vardas7969     3    5    5    6    9    7      6.44                6.20                
Pavarde4165    Vardas4165     1    3    7    8    9    7      6.44                7.00                
Pavarde9596    Vardas9596     1    6    6    6    9    7      6.44                6.60                
Pavarde2458    Vardas2458     1    5    6    8    8    7      6.44                6.60                
Pavarde8383    Vardas8383     3    4    5    7    9    7      6.44                6.20                
Pavarde2383    Vardas2383     1    2    7    9    9    7      6.44                7.00                
Pavarde1841    Vardas1841     1    4    5    9    9    7      6.44                6.20                
Pavarde1582    Vardas1582     7    7    9    10   10   5      6.44                6.60                
Pavarde4902    Vardas4902     4    5    6    6    7    7      6.44                6.60                
Pavarde5638    Vardas5638     2    4    4    8    10   7      6.44                5.80                
Pavarde3235    Vardas3235     2    3    6    7    10   7      6.44                6.60                
Pavarde5301    Vardas5301     3    4    5    7    9    7      6.44                6.20                
Pavarde9679    Vardas9679     3    4    5    6    10   7      6.44                6.20                
Pavarde2445    Vardas2445     3    4    5    6    10   7      6.44                6.20                
Pavarde9466    Vardas9466     3    4    5    8    8    7      6.44                6.20                
Pavarde8794    Vardas8794     1    4    4    9    10   7      6.44                5.80                
Pavarde4739    Vardas4739     2    2    6    8    10   7      6.44                6.60                
Pavarde1729    Vardas1729     2    5    5    8    8    7      6.44                6.20                
Pavarde9071    Vardas9071     2    4    5    7    10   7      6.44                6.20                
Pavarde7699    Vardas7699     1    3    5    9    10   7      6.44                6.20                
Pavarde4885    Vardas4885     2    4    6    6    10   7      6.44                6.60                
Pavarde4112    Vardas4112     5    5    6    6    6    7      6.44                6.60                
Pavarde8515    Vardas8515     1    1    1    2    8    9      6.44                5.80                
Pavarde1250    Vardas1250     2    4    5    7    10   7      6.44                6.20                
Pavarde5628    Vardas5628     2    3    4    9    10   7      6.44                5.80                
Pavarde2956    Vardas2956     2    2    5    9    10   7      6.44                6.20                
Pavarde4826    Vardas4826     1    5    6    7    9    7      6.44                6.60                
Pavarde554     Vardas554      2    3    5    9    9    7      6.44                6.20                
Pavarde167     Vardas167      1    4    5    8    10   7      6.44                6.20                
Pavarde9498    Vardas9498     1    2    7    8    10   7      6.44                7.00                
Pavarde804     Vardas804      1    3    3    3    3    9      6.44                6.60                
Pavarde9706    Vardas9706     4    4    5    7    8    7      6.44                6.20                
Pavarde4541    Vardas4541     2    3    5    9    9    7      6.44                6.20                
Pavarde9854    Vardas9854     3    5    5    6    9    7      6.44                6.20                
Pavarde802     Vardas802      4    5    5    7    7    7      6.44                6.20                
Pavarde6113    Vardas6113     1    4    6    7    10   7      6.44                6.60                
Pavarde5574    Vardas5574     1    2    2    4    4    9      6.44                6.20                
Pavarde2508    Vardas2508     1    4    6    7    10   7      6.44                6.60                
Pavarde666     Vardas666      3    5    7    10   10   6      6.40                6.40                
Pavarde6260    Vardas6260     4    4    9    9    9    6      6.40                7.20                
Pavarde2820    Vardas2820     2    6    7    10   10   6      6.40                6.40                
Pavarde6877    Vardas6877     1    1    4    5    9    8      6.40                6.40                
Pavarde7158    Vardas7158     1    2    3    5    9    8      6.40                6.00                
Pavarde76      Vardas76       4    4    9    9    9    6      6.40                7.20                
Pavarde1339    Vardas1339     1    4    10   10   10   6      6.40                7.60                
Pavarde1531    Vardas1531     2    6    7    10   10   6      6.40                6.40                
Pavarde5065    Vardas5065     1    2    4    5    8    8      6.40                6.40                
Pavarde881     Vardas881      1    2    2    5    10   8      6.40                5.60                
Pavarde6593    Vardas6593     2    3    4    4    7    8      6.40                6.40                
Pavarde125     Vardas125      2    5    8    10   10   6      6.40                6.80                
Pavarde1057    Vardas1057     4    6    7    8    10   6      6.40                6.40                
Pavarde9937    Vardas9937     1    4    4    4    7    8      6.40                6.40                
Pavarde1937    Vardas1937     1    2    3    7    7    8      6.40                6.00                
Pavarde1624    Vardas1624     1    3    3    4    9    8      6.40                6.00                
Pavarde8795    Vardas8795     5    5    7    8    10   6      6.40                6.40                
Pavarde6932    Vardas6932     4    5    8    9    9    6      6.40                6.80                
Pavarde7863    Vardas7863     6    6    7    7    9    6      6.40                6.40                
Pavarde498     Vardas498      2    7    8    8    10   6      6.40                6.80                
Pavarde6205    Vardas6205     5    6    7    7    10   6      6.40                6.40                
Pavarde6204    Vardas6204     1    1    4    6    8    8      6.40                6.40                
Pavarde3908    Vardas3908     2    3    3    3    9    8      6.40                6.00                
Pavarde3989    Vardas3989     2    2    4    4    8    8      6.40                6.40                
Pavarde4567    Vardas4567     3    5    8    9    10   6      6.40                6.80                
Pavarde7683    Vardas7683     4    4    8    9    10   6      6.40                6.80                
Pavarde5810    Vardas5810     5    5    6    9    10   6      6.40                6.00                
Pavarde4940    Vardas4940     3    6    7    9    10   6      6.40                6.40                
Pavarde6764    Vardas6764     4    7    7    8    9    6      6.40                6.40                
Pavarde5528    Vardas5528     2    2    3    5    8    8      6.40                6.00                
Pavarde9434    Vardas9434     2    2    4    5    7    8      6.40                6.40                
Pavarde7359    Vardas7359     5    6    7    7    10   6      6.40                6.40                
Pavarde8393    Vardas8393     1    4    10   10   10   6      6.40                7.60                
Pavarde296     Vardas296      1    3    5    5    6    8      6.40                6.80                
Pavarde2084    Vardas2084     5    6    7    8    9    6      6.40                6.40                
Pavarde6034    Vardas6034     4    5    8    9    9    6      6.40                6.80                
Pavarde2786    Vardas2786     1    2    3    4    10   8      6.40                6.00                
Pavarde7188    Vardas7188     1    4    4    5    6    8      6.40                6.40                
Pavarde8355    Vardas8355     1    1    4    5    9    8      6.40                6.40                
Pavarde2957    Vardas2957     1    2    3    5    9    8      6.40                6.00                
Pavarde9350    Vardas9350     1    1    5    5    8    8      6.40                6.80                
Pavarde2654    Vardas2654     1    3    3    6    7    8      6.40                6.00                
Pavarde7395    Vardas7395     3    7    7    8    10   6      6.40                6.40                
Pavarde7314    Vardas7314     6    6    7    7    9    6      6.40                6.40                
Pavarde9775    Vardas9775     3    6    7    9    10   6      6.40                6.40                
Pavarde1443    Vardas1443     3    4    8    10   10   6      6.40                6.80                
Pavarde7507    Vardas7507     1    1    4    7    7    8      6.40                6.40                
Pavarde7409    Vardas7409     3    3    3    4    7    8      6.40                6.00                
Pavarde8602    Vardas8602     2    4    9    10   10   6      6.40                7.20                
Pavarde7376    Vardas7376     4    5    7    9    10   6      6.40                6.40                
Pavarde1360    Vardas1360     2    2    7    7    9    7      6.36                7.00                
Pavarde9562    Vardas9562     1    3    5    8    10   7      6.36                6.20                
Pavarde7714    Vardas7714     2    4    4    8    9    7      6.36                5.80                
Pavarde6969    Vardas6969     2    4    6    7    8    7      6.36                6.60                
Pavarde8181    Vardas8181     2    2    7    8    8    7      6.36                7.00                
Pavarde5838    Vardas5838     2    3    5    8    9    7      6.36                6.20                
Pavarde6993    Vardas6993     3    3    6    7    8    7      6.36                6.60                
Pavarde7497    Vardas7497     1    1    5    10   10   7      6.36                6.20                
Pavarde9065    Vardas9065     4    4    4    5    10   7      6.36                5.80                
Pavarde6534    Vardas6534     2    4    6    6    9    7      6.36                6.60                
Pavarde3577    Vardas3577     1    2    7    7    10   7      6.36                7.00                
Pavarde3122    Vardas3122     2    3    7    7    8    7      6.36                7.00                
Pavarde4496    Vardas4496     3    3    6    7    8    7      6.36                6.60                
Pavarde3055    Vardas3055     2    4    5    6    10   7      6.36                6.20                
Pavarde7210    Vardas7210     3    4    6    7    7    7      6.36                6.60                
Pavarde4037    Vardas4037     3    4    4    6    10   7      6.36                5.80                
Pavarde5945    Vardas5945     1    4    5    8    9    7      6.36                6.20                
Pavarde169     Vardas169      1    2    7    7    10   7      6.36                7.00                
Pavarde2350    Vardas2350     3    4    6    7    7    7      6.36                6.60                
Pavarde2582    Vardas2582     1    2    7    8    9    7      6.36                7.00                
Pavarde6093    Vardas6093     1    3    6    7    10   7      6.36                6.60                
Pavarde4461    Vardas4461     1    5    5    7    9    7      6.36                6.20                
Pavarde9626    Vardas9626     2    4    4    8    9    7      6.36                5.80                
Pavarde1088    Vardas1088     2    3    7    7    8    7      6.36                7.00                
Pavarde7993    Vardas7993     6    6    10   10   10   5      6.36                7.00                
Pavarde1896    Vardas1896     2    3    3    9    10   7      6.36                5.40                
Pavarde3338    Vardas3338     1    3    3    10   10   7      6.36                5.40                
Pavarde3460    Vardas3460     3    4    6    6    8    7      6.36                6.60                
Pavarde7630    Vardas7630     1    2    6    8    10   7      6.36                6.60                
Pavarde3721    Vardas3721     1    2    6    8    10   7      6.36                6.60                
Pavarde6755    Vardas6755     1    6    6    7    7    7      6.36                6.60                
Pavarde8348    Vardas8348     1    3    6    8    9    7      6.36                6.60                
Pavarde9371    Vardas9371     2    3    5    7    10   7      6.36                6.20                
Pavarde7618    Vardas7618     3    3    4    8    9    7      6.36                5.80                
Pavarde5298    Vardas5298     2    2    3    10   10   7      6.36                5.40                
Pavarde290     Vardas290      8    8    8    9    9    5      6.36                6.20                
Pavarde4633    Vardas4633     4    4    5    5    9    7      6.36                6.20                
Pavarde9544    Vardas9544     1    5    5    8    8    7      6.36                6.20                
Pavarde828     Vardas828      2    3    6    7    9    7      6.36                6.60                
Pavarde196     Vardas196      2    5    5    6    9    7      6.36                6.20                
Pavarde8337    Vardas8337     1    2    5    9    10   7      6.36                6.20                
Pavarde7447    Vardas7447     1    2    5    9    10   7      6.36                6.20                
Pavarde6016    Vardas6016     1    2    5    9    10   7      6.36                6.20                
Pavarde1486    Vardas1486     1    5    6    6    9    7      6.36                6.60                
Pavarde3418    Vardas3418     2    5    5    6    9    7      6.36                6.20                
Pavarde4786    Vardas4786     1    5    5    6    10   7      6.36                6.20                
Pavarde3426    Vardas3426     1    2    7    8    9    7      6.36                7.00                
Pavarde3674    Vardas3674     1    4    6    7    9    7      6.36                6.60                
Pavarde8478    Vardas8478     4    5    6    6    6    7      6.36                6.60                
Pavarde6106    Vardas6106     2    2    4    9    10   7      6.36                5.80                
Pavarde9555    Vardas9555     1    5    7    7    7    7      6.36                7.00                
Pavarde7887    Vardas7887     1    1    7    9    9    7      6.36                7.00                
Pavarde8544    Vardas8544     1    3    5    9    9    7      6.36                6.20                
Pavarde2212    Vardas2212     5    8    9    10   10   5      6.36                6.60                
Pavarde4415    Vardas4415     2    4    6    6    9    7      6.36                6.60                
Pavarde2203    Vardas2203     2    3    5    8    9    7      6.36                6.20                
Pavarde6934    Vardas6934     4    5    5    6    7    7      6.36                6.20                
Pavarde9290    Vardas9290     1    4    6    8    8    7      6.36                6.60                
Pavarde2639    Vardas2639     1    4    7    7    8    7      6.36                7.00                
Pavarde1267    Vardas1267     2    3    6    7    9    7      6.36                6.60                
Pavarde3772    Vardas3772     1    3    7    7    9    7      6.36                7.00                
Pavarde3000    Vardas3000     2    3    6    6    10   7      6.36                6.60                
Pavarde8468    Vardas8468     1    1    8    8    9    7      6.36                7.40                
Pavarde126     Vardas126      3    3    5    6    10   7      6.36                6.20                
Pavarde260     Vardas260      3    3    6    6    9    7      6.36                6.60                
Pavarde9183    Vardas9183     2    5    6    6    8    7      6.36                6.60                
Pavarde5032    Vardas5032     1    3    4    9    10   7      6.36                5.80                
Pavarde5885    Vardas5885     6    8    9    9    10   5      6.36                6.60                
Pavarde3485    Vardas3485     4    4    5    6    8    7      6.36                6.20                
Pavarde3863    Vardas3863     1    4    6    7    9    7      6.36                6.60                
Pavarde1071    Vardas1071     1    3    3    10   10   7      6.36                5.40                
Pavarde4840    Vardas4840     8    8    8    8    10   5      6.36                6.20                
Pavarde5368    Vardas5368     1    1    1    3    6    9      6.36                5.80                
Pavarde590     Vardas590      1    2    2    3    4    9      6.36                6.20                
Pavarde4139    Vardas4139     3    4    9    9    9    6      6.32                7.20                
Pavarde7117    Vardas7117     4    5    7    9    9    6      6.32                6.40                
Pavarde6291    Vardas6291     1    6    7    10   10   6      6.32                6.40                
Pavarde5814    Vardas5814     2    6    8    8    10   6      6.32                6.80                
Pavarde4375    Vardas4375     3    6    8    8    9    6      6.32                6.80                
Pavarde6175    Vardas6175     2    3    9    10   10   6      6.32                7.20                
Pavarde4338    Vardas4338     4    5    6    9    10   6      6.32                6.00                
Pavarde3770    Vardas3770     3    5    8    9    9    6      6.32                6.80                
Pavarde6456    Vardas6456     1    4    9    10   10   6      6.32                7.20                
Pavarde5994    Vardas5994     1    6    9    9    9    6      6.32                7.20                
Pavarde4221    Vardas4221     3    5    8    9    9    6      6.32                6.80                
Pavarde516     Vardas516      4    4    7    9    10   6      6.32                6.40                
Pavarde3687    Vardas3687     4    5    7    9    9    6      6.32                6.40                
Pavarde234     Vardas234      5    6    6    8    9    6      6.32                6.00                
Pavarde1403    Vardas1403     2    5    9    9    9    6      6.32                7.20                
Pavarde731     Vardas731      2    5    8    9    10   6      6.32                6.80                
Pavarde6946    Vardas6946     5    5    6    8    10   6      6.32                6.00                
